MPNN_LSTM,0,77.37400,54.77249,77.37400,17273.23778,107.52899,0.83968
MPNN_LSTM,1,69.85715,51.41094,69.85715,14746.19143,97.95626,0.87213
MPNN_LSTM,2,75.25212,55.85437,75.25212,16815.66240,104.63550,0.86146
MPNN_LSTM,3,74.94998,57.35023,74.94998,16951.30105,104.16866,0.86801
MPNN_LSTM,4,86.50823,63.42216,86.50823,21569.41157,119.44911,0.83176
MPNN_LSTM,5,86.61720,63.94381,86.61720,21781.03255,119.44790,0.83275
MPNN_LSTM,6,85.14108,61.57097,85.14107,20923.19020,117.92010,0.84243
MPNN_LSTM,7,80.09724,58.32950,80.09724,18915.38399,111.30436,0.86356
MPNN_LSTM,8,78.22871,56.32866,78.22871,17989.87610,108.70385,0.86761
MPNN_LSTM,9,75.26719,55.64538,75.26719,16898.49625,104.65088,0.88397
MPNN_LSTM,10,83.22375,59.72391,83.22375,19910.27308,114.99239,0.85329
MPNN_LSTM,11,84.35362,58.34425,84.35362,20047.15367,116.83266,0.85121
MPNN_LSTM,12,86.68265,59.47524,86.68265,20776.47337,119.52076,0.84922
MPNN_LSTM,13,88.27965,62.22308,88.27965,21928.91591,121.71165,0.84641
MPNN_LSTM,14,88.06959,59.21389,88.06959,21499.35155,121.69334,0.85298
MPNN_LSTM,15,89.45469,62.75648,89.45469,22685.31023,123.72199,0.84670
MPNN_LSTM,16,91.16152,61.51718,91.16152,22970.65389,126.08171,0.84599
MPNN_LSTM,17,93.44262,65.88050,93.44262,24553.61881,128.74947,0.84006
MPNN_LSTM,18,96.76675,67.74805,96.76675,26099.32923,133.21742,0.83237
MPNN_LSTM,19,96.76455,64.56454,96.76455,25422.11150,133.43744,0.83499
MPNN_LSTM,20,99.84663,65.19493,99.84663,26732.70012,137.74249,0.82692
ATMGNN,0,73.94682,56.26403,73.94682,16667.27380,103.21432,0.87291
ATMGNN,1,70.70928,55.38215,70.70928,15369.69068,98.22684,0.87916
ATMGNN,2,77.48945,58.61110,77.48945,17727.84507,106.96035,0.85622
ATMGNN,3,79.79070,58.91041,79.79070,18451.08522,109.88661,0.84487
ATMGNN,4,88.02422,63.68591,88.02422,21804.70633,120.73880,0.83068
ATMGNN,5,89.38392,71.01719,89.38392,23650.56637,122.28750,0.82697
ATMGNN,6,86.84919,64.04767,86.84919,21903.41762,119.68021,0.84376
ATMGNN,7,79.07101,61.60408,79.07102,19176.37498,109.55205,0.87511
ATMGNN,8,78.43652,56.83991,78.43652,18174.63684,109.31303,0.87299
ATMGNN,9,80.01512,58.78185,80.01512,19029.83224,111.46180,0.87084
ATMGNN,10,83.91097,60.39755,83.91097,20052.00980,115.83195,0.85319
ATMGNN,11,86.33482,58.80549,86.33482,20637.14624,119.18421,0.84999
ATMGNN,12,88.25701,60.75140,88.25701,21640.99631,121.69852,0.85147
ATMGNN,13,90.42891,63.96104,90.42891,23017.31791,124.88903,0.84194
ATMGNN,14,91.02993,63.54042,91.02993,23214.38021,125.78450,0.84054
ATMGNN,15,90.62005,63.29660,90.62005,23043.22547,125.10457,0.84994
ATMGNN,16,94.82201,65.55070,94.82201,25015.01207,130.78652,0.83496
ATMGNN,17,95.47475,66.39286,95.47475,25199.31969,131.59868,0.83631
ATMGNN,18,98.42173,66.02394,98.42173,26318.33743,135.53642,0.82883
ATMGNN,19,98.81696,67.08326,98.81696,26944.06198,136.59484,0.82843
ATMGNN,20,101.87469,67.67302,101.87469,27972.77598,140.32910,0.81748
MPNN_LSTM_True,0,75.75694,57.85606,75.75694,17202.98841,104.62107,0.85509
