147.00000,47.00000,180.00000,115.00000,140.00000,19.00000,21.00000,64.00000,46.00000,30.00000,54.00000,10.00000,54.00000,20.00000,27.00000,0.00000,89.00000,13.00000,189.00000,14.00000
194.00000,74.00000,251.00000,151.00000,241.00000,34.00000,41.00000,80.00000,96.00000,52.00000,71.00000,14.00000,100.00000,24.00000,43.00000,3.00000,180.00000,16.00000,358.00000,29.00000
214.00000,82.00000,197.00000,149.00000,239.00000,39.00000,31.00000,79.00000,70.00000,46.00000,61.00000,5.00000,88.00000,19.00000,51.00000,1.00000,162.00000,9.00000,271.00000,24.00000
177.00000,51.00000,223.00000,155.00000,202.00000,36.00000,20.00000,68.00000,57.00000,44.00000,49.00000,15.00000,78.00000,19.00000,38.00000,1.00000,142.00000,13.00000,272.00000,18.00000
203.00000,63.00000,164.00000,115.00000,174.00000,26.00000,24.00000,51.00000,47.00000,47.00000,56.00000,12.00000,80.00000,17.00000,37.00000,2.00000,119.00000,18.00000,236.00000,11.00000
149.00000,50.00000,163.00000,108.00000,201.00000,27.00000,25.00000,62.00000,50.00000,47.00000,57.00000,13.00000,53.00000,18.00000,40.00000,2.00000,110.00000,10.00000,211.00000,13.00000
123.00000,44.00000,123.00000,69.00000,115.00000,19.00000,11.00000,39.00000,26.00000,34.00000,32.00000,13.00000,44.00000,11.00000,14.00000,0.00000,76.00000,7.00000,143.00000,13.00000
125.00000,52.00000,137.00000,89.00000,142.00000,15.00000,28.00000,48.00000,37.00000,39.00000,44.00000,6.00000,46.00000,10.00000,28.00000,2.00000,107.00000,11.00000,166.00000,12.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
